"Year","CategoryA","CategoryD","CategoryC","KAcreFt"
2006,"Urban","URB26C","Conveyance Return Flow to Mexico",0
2006,"Agriculture","AG18B","Conveyance Return Flow to Nevada",0
2006,"Managed Wetlands","MW16B","Conveyance Return Flow to Nevada",0
2006,"Urban","URB26B","Conveyance Return Flow to Nevada",0
2006,"Agriculture","AG18A","Conveyance Return Flow to Oregon",0
2006,"Managed Wetlands","MW16A","Conveyance Return Flow to Oregon",0
2006,"Urban","URB26A","Conveyance Return Flow to Oregon",0
2006,"Agriculture","AG19A","Conveyance Return Flows to Salt Sink",3.1
2006,"Managed Wetlands","MW17A","Conveyance Return Flows to Salt Sink",0
2006,"Urban","URB27A","Conveyance Return Flows to Salt Sink",0
2006,"Agriculture","AG21","Conveyance Seepage",607.2
2006,"Managed Wetlands","MW19","Conveyance Seepage",25.2
2006,"Urban","URB29","Conveyance Seepage",0
2006,"Agriculture","AG5","Deep Percolation of Applied Water",3251.8
2006,"Managed Wetlands","MW3","Deep Percolation of Applied Water",41.8
2006,"Urban","URB12","Deep Percolation of Applied Water",1694.8
2006,"Agriculture","AG6","Deep Percolation of Applied Water to Salt Sink",714
2006,"Managed Wetlands","MW4","Deep Percolation of Applied Water to Salt Sink",0.3
2006,"Urban","URB13","Deep Percolation of Applied Water to Salt Sink",24.4
2006,"Agriculture","AG7","Deep Percolation of Groundwater Recharge",818.6
2006,"Managed Wetlands","MW5","Deep Percolation of Groundwater Recharge",0
2006,"Urban","URB14","Deep Percolation of Groundwater Recharge",346.8
2006,"Agriculture","AG9F","Deep Percolation to Mexico",0
2006,"Managed Wetlands","MW7F","Deep Percolation to Mexico",0
2006,"Urban","URB17F","Deep Percolation to Mexico",0
2006,"Agriculture","AG9E","Deep Percolation to Nevada",0
2006,"Managed Wetlands","MW7E","Deep Percolation to Nevada",0
2006,"Urban","URB17E","Deep Percolation to Nevada",0
2006,"Agriculture","AG9D","Deep Percolation to Oregon",0
2006,"Managed Wetlands","MW7D","Deep Percolation to Oregon",0
2006,"Urban","URB17D","Deep Percolation to Oregon",0
2006,"Agriculture","DEPAG","Depletion",23152.4
2006,"Instream Flow Requirements","DEPIFR","Depletion",6132.1
2006,"Managed Wetlands","DEPMW","Depletion",839.6
2006,"Required Delta Outflow","DEPRDO","Depletion",10127.8
2006,"Urban","DEPURB","Depletion",6024.2
2006,"Wild and Scenic River","DEPWSR","Depletion",33778.4
2006,"Agriculture","AG4","Evaporation and Evapotranspiration of Groundwater Recharge",0
2006,"Urban","URB11","Evaporation and Evapotranspiration of Groundwater Recharge",0.4
2006,"Urban","URB16","Evaporation and Evapotranspiration of Wastewater",51.1
2006,"Agriculture","AG3","Evapotranspiration of Applied Water",20449.4
2006,"Managed Wetlands","MW2","Evapotranspiration of Applied Water",698.2
2006,"Urban","URB10","Evapotranspiration of Applied Water",2691.8
2006,"Agriculture","NW1AG","Net Water Use (Applied Water - Reuse)",25307.8
2006,"Instream Flow Requirements","NW1IFR","Net Water Use (Applied Water - Reuse)",7147.4
2006,"Managed Wetlands","NW1MW","Net Water Use (Applied Water - Reuse)",1369.1
2006,"Required Delta Outflow","NW1RDO","Net Water Use (Applied Water - Reuse)",10127.8
2006,"Urban","NW1URB","Net Water Use (Applied Water - Reuse)",6846.9
2006,"Wild and Scenic River","NW1WSR","Net Water Use (Applied Water - Reuse)",34426.3
2006,"Agriculture","NW2AG","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",25307.8
2006,"Instream Flow Requirements","NW2IFR","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",7147.4
2006,"Managed Wetlands","NW2MW","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",1369.1
2006,"Required Delta Outflow","NW2RDO","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",10127.8
2006,"Urban","NW2URB","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",6846.9
2006,"Wild and Scenic River","NW2WSR","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",34426.3
2006,"Agriculture","AG10B","Return Flow for Delta Outflow",471.4
2006,"Instream Flow Requirements","IFR3C","Return Flow for Delta Outflow",4067.2
2006,"Managed Wetlands","MW8B","Return Flow for Delta Outflow",9.9
2006,"Required Delta Outflow","RDO2","Return Flow for Delta Outflow",10127.8
2006,"Urban","URB18B","Return Flow for Delta Outflow",173.5
2006,"Wild and Scenic River","WSR3C","Return Flow for Delta Outflow",2077.2
2006,"Agriculture","AG11D","Return Flow to Carryover Storage for Next Water Year within DAU",110.1
2006,"Managed Wetlands","MW9D","Return Flow to Carryover Storage for Next Water Year within DAU",23.6
2006,"Urban","URB19D","Return Flow to Carryover Storage for Next Water Year within DAU",0
2006,"Agriculture","AG11A","Return Flow to Developed Supply (Other DAUCO within PA)",521.6
2006,"Instream Flow Requirements","IFR4A","Return Flow to Developed Supply (Other DAUCO within PA)",84.1
2006,"Managed Wetlands","MW9A","Return Flow to Developed Supply (Other DAUCO within PA)",60.4
2006,"Urban","URB19A","Return Flow to Developed Supply (Other DAUCO within PA)",616.7
2006,"Wild and Scenic River","WSR4A","Return Flow to Developed Supply (Other DAUCO within PA)",113.6
2006,"Agriculture","AG11B","Return Flow to Developed Supply (Other PA)",1522.4
2006,"Instream Flow Requirements","IFR4B","Return Flow to Developed Supply (Other PA)",931.2
2006,"Managed Wetlands","MW9B","Return Flow to Developed Supply (Other PA)",412.6
2006,"Urban","URB19B","Return Flow to Developed Supply (Other PA)",202.8
2006,"Wild and Scenic River","WSR4B","Return Flow to Developed Supply (Other PA)",534.3
2006,"Agriculture","AG11C","Return Flow to Developed Supply (Other Region)",1.3
2006,"Instream Flow Requirements","IFR4C","Return Flow to Developed Supply (Other Region)",0
2006,"Managed Wetlands","MW9C","Return Flow to Developed Supply (Other Region)",32.9
2006,"Urban","URB19C","Return Flow to Developed Supply (Other Region)",3.2
2006,"Wild and Scenic River","WSR4C","Return Flow to Developed Supply (Other Region)",0
2006,"Agriculture","AG9C","Return Flow to Mexico",0
2006,"Managed Wetlands","MW7C","Return Flow to Mexico",0
2006,"Urban","URB17C","Return Flow to Mexico",0
2006,"Agriculture","AG9B","Return Flow to Nevada",24.2
2006,"Managed Wetlands","MW7B","Return Flow to Nevada",0
2006,"Urban","URB17B","Return Flow to Nevada",0.4
2006,"Agriculture","AG9A","Return Flow to Oregon",0
2006,"Managed Wetlands","MW7A","Return Flow to Oregon",38
2006,"Urban","URB17A","Return Flow to Oregon",0
2006,"Instream Flow Requirements","IFR3B","Return Flow to Oregon - Mexico - Nevada",83.6
2006,"Wild and Scenic River","WSR3B","Return Flow to Oregon - Mexico - Nevada",118.7
2006,"Agriculture","AG10A","Return Flow to Salt Sink",1048.3
2006,"Instream Flow Requirements","IFR3A","Return Flow to Salt Sink",1981.3
2006,"Managed Wetlands","MW8A","Return Flow to Salt Sink",71.5
2006,"Urban","URB18A","Return Flow to Salt Sink",3051.8
2006,"Wild and Scenic River","WSR3A","Return Flow to Salt Sink",31582.5
2006,"Agriculture","AG12","Return Flows Evaporation and Evapotranspiration",445.1
2006,"Managed Wetlands","MW10","Return Flows Evaporation and Evapotranspiration",21.7
2006,"Urban","URB20","Return Flows Evaporation and Evapotranspiration",30.8
2006,"Agriculture","AG8","Reuse of Return Flows within DAUCO",1128.1
2006,"Instream Flow Requirements","IFR2","Reuse of Return Flows within DAUCO",1351
2006,"Managed Wetlands","MW6","Reuse of Return Flows within DAUCO",133.3
2006,"Urban","URB15A","Reuse of Return Flows within DAUCO",179.4
2006,"Wild and Scenic River","WSR2","Reuse of Return Flows within DAUCO",10412.2
2006,"Urban","URB15C","Urban - Desalination",0
2006,"Urban","URB15B","Urban - Wastewater Recycling",198.8
2006,"Agriculture","SPL11A","Colorado River Deliveries - Agriculture",3710.7
2006,"Agriculture","SPL12A","State Water Project Deliveries - Agriculture",1826.9
2006,"Agriculture","SPL13A","Central Valley Project - Base Deliveries - Agriculture",1435.5
2006,"Agriculture","SPL14A","Central Valley Project - Project Deliveries - Agriculture",4326.9
2006,"Agriculture","SPL15A","Other Federal Deliveries - Agriculture",349.7
2006,"Agriculture","SPL16A","Ocean Desalination - Agriculture",0
2006,"Agriculture","SPL17A","Water from Refineries - Agriculture",0
2006,"Agriculture","SPL18A","Water Transfers - Regional - Agriculture",0
2006,"Agriculture","SPL19A","Inter-basin Water Transfers - Agriculture",0
2006,"Agriculture","SPL1A","Local Supplies - Agriculture",8372.9
2006,"Agriculture","SPL2A1","Return Flow from Other DAUCO within PA - Agriculture",724.1
2006,"Agriculture","SPL2B1","Return Flow from Other PA - Agriculture",1402.1
2006,"Agriculture","SPL2C1","Return Flow from Other Region - Agriculture",58.5
2006,"Agriculture","SPL2D1","Return Flow to Carryover Storage within DAU from Previous WY - Agriculture",61.4
2006,"Agriculture","SPL3A","Local Imports - Agriculture",22.3
2006,"Agriculture","SPL4A","Groundwater Extraction - Unadjudicated - Agriculture",9009.7
2006,"Agriculture","SPL5A","Groundwater Extraction - Adjudicated - Agriculture",152.8
2006,"Agriculture","SPL6A","Groundwater Extraction - Banked - Agriculture",0
2006,"Instream Flow Requirements","SPL11D","Colorado River Deliveries - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL12D","State Water Project Deliveries - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL13D","Central Valley Project - Base Deliveries - Instream Flow Requirements",2064.6
2006,"Instream Flow Requirements","SPL14D","Central Valley Project - Project Deliveries - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL15D","Other Federal Deliveries - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL16D","Ocean Desalination - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL17D","Water from Refineries - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL18D","Water Transfers - Regional - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL19D","Inter-basin Water Transfers - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL1D","Local Supplies - Instream Flow Requirements",4488.1
2006,"Instream Flow Requirements","SPL2A4","Return Flow from Other DAUCO within PA - Instream Flow Requirements",85.6
2006,"Instream Flow Requirements","SPL2B4","Return Flow from Other PA - Instream Flow Requirements",418.6
2006,"Instream Flow Requirements","SPL2C4","Return Flow from Other Region - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL3D","Local Imports - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL4D","Groundwater Extraction - Unadjudicated - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL5D","Groundwater Extraction - Adjudicated - Instream Flow Requirements",0
2006,"Instream Flow Requirements","SPL6D","Groundwater Extraction - Banked - Instream Flow Requirements",0
2006,"Managed Wetlands","SPL11B","Colorado River Deliveries - Managed Wetlands",31.3
2006,"Managed Wetlands","SPL12B","State Water Project Deliveries - Managed Wetlands",4.1
2006,"Managed Wetlands","SPL13B","Central Valley Project - Base Deliveries - Managed Wetlands",47
2006,"Managed Wetlands","SPL14B","Central Valley Project - Project Deliveries - Managed Wetlands",435.1
2006,"Managed Wetlands","SPL15B","Other Federal Deliveries - Managed Wetlands",212.7
2006,"Managed Wetlands","SPL16B","Ocean Desalination - Managed Wetlands",0
2006,"Managed Wetlands","SPL17B","Water from Refineries - Managed Wetlands",0
2006,"Managed Wetlands","SPL18B","Water Transfers - Regional - Managed Wetlands",0
2006,"Managed Wetlands","SPL19B","Inter-basin Water Transfers - Managed Wetlands",0
2006,"Managed Wetlands","SPL1B","Local Supplies - Managed Wetlands",227.8
2006,"Managed Wetlands","SPL2A2","Return Flow from Other DAUCO within PA - Managed Wetlands",116
2006,"Managed Wetlands","SPL2B2","Return Flow from Other PA - Managed Wetlands",14.5
2006,"Managed Wetlands","SPL2C2","Return Flow from Other Region - Managed Wetlands",49.8
2006,"Managed Wetlands","SPL2D2","Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands",82.4
2006,"Managed Wetlands","SPL3B","Local Imports - Managed Wetlands",27
2006,"Managed Wetlands","SPL4B","Groundwater Extraction - Unadjudicated - Managed Wetlands",208
2006,"Managed Wetlands","SPL5B","Groundwater Extraction - Adjudicated - Managed Wetlands",0
2006,"Managed Wetlands","SPL6B","Groundwater Extraction - Banked - Managed Wetlands",0
2006,"Required Delta Outflow","SPL10D","Desalination - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL11F","Colorado River Deliveries - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL12F","State Water Project Deliveries - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL13F","Central Valley Project - Base Deliveries - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL14F","Central Valley Project - Project Deliveries - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL15F","Other Federal Deliveries - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL16F","Ocean Desalination - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL17F","Water from Refineries - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL18F","Water Transfers - Regional - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL19F","Inter-basin Water Transfers - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL1F","Local Supplies - Required Delta Outflow",8307.3
2006,"Required Delta Outflow","SPL2A6","Return Flow from Other DAUCO within PA - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL2B6","Return Flow from Other PA - Required Delta Outflow",1820.5
2006,"Required Delta Outflow","SPL2C6","Return Flow from Other Region - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL3F","Local Imports - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL4F","Groundwater Extraction - Unadjudicated - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL5F","Groundwater Extraction - Adjudicated - Required Delta Outflow",0
2006,"Required Delta Outflow","SPL6F","Groundwater Extraction - Banked - Required Delta Outflow",0
2006,"Urban","SPL11C","Colorado River Deliveries - Urban",817.1
2006,"Urban","SPL12C","State Water Project Deliveries - Urban",1875.8
2006,"Urban","SPL13C","Central Valley Project - Base Deliveries - Urban",123.9
2006,"Urban","SPL14C","Central Valley Project - Project Deliveries - Urban",343.2
2006,"Urban","SPL15C","Other Federal Deliveries - Urban",88.9
2006,"Urban","SPL16C","Ocean Desalination - Urban",1.4
2006,"Urban","SPL17C","Water from Refineries - Urban",0
2006,"Urban","SPL18C","Water Transfers - Regional - Urban",0
2006,"Urban","SPL19C","Inter-basin Water Transfers - Urban",0
2006,"Urban","SPL1C","Local Supplies - Urban",758.3
2006,"Urban","SPL2A3","Return Flow from Other DAUCO within PA - Urban",564.8
2006,"Urban","SPL2B3","Return Flow from Other PA - Urban",2.3
2006,"Urban","SPL2C3","Return Flow from Other Region - Urban",0.2
2006,"Urban","SPL2D3","Return Flow to Carryover Storage within DAU from Previous WY - Urban",0
2006,"Urban","SPL3C","Local Imports - Urban",918.5
2006,"Urban","SPL4C","Groundwater Extraction - Unadjudicated - Urban",2488.7
2006,"Urban","SPL5C","Groundwater Extraction - Adjudicated - Urban",1267.7
2006,"Urban","SPL6C","Groundwater Extraction - Banked - Urban",0
2006,"Water Supplies","SPL23","Total Developed Supply (TDS)",88381.5
2006,"Water Supplies","SPL24","Total Return Flow and Reuse (TRFR)",19452.2
2006,"Water Supplies","SPL25","Total Supply and Retuse (TSR)",107833.7
2006,"Water Supplies","SPL26","Total Reuse of Deep Percolation (TRDP)",7036.2
2006,"Water Supplies","SPL27","Total Net Supply (TNS)",81345.3
2006,"Water Supplies","SPL28","Total Reuse (TR)",26488.4
2006,"Wild and Scenic Rivers","SPL10C","Desalination - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL11E","Colorado River Deliveries - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL12E","State Water Project Deliveries - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL13E","Central Valley Project - Base Deliveries - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL14E","Central Valley Project - Project Deliveries - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL15E","Other Federal Deliveries - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL16E","Ocean Desalination - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL17E","Water from Refineries - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL18E","Water Transfers - Regional - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL19E","Inter-basin Water Transfers - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL1E","Local Supplies - Wild and Scenic Flows",34293.8
2006,"Wild and Scenic Rivers","SPL2A5","Return Flow from Other DAUCO within PA - Wild and Scenic Flows",19.2
2006,"Wild and Scenic Rivers","SPL2B5","Return Flow from Other PA - Wild and Scenic Flows",90.2
2006,"Wild and Scenic Rivers","SPL2C5","Return Flow from Other Region - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL3E","Local Imports - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL4E","Groundwater Extraction - Unadjudicated - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL5E","Groundwater Extraction - Adjudicated - Wild and Scenic Flows",0
2006,"Wild and Scenic Rivers","SPL6E","Groundwater Extraction - Banked - Wild and Scenic Flows",0
