"Year","CategoryA","CategoryD","CategoryC","KAcreFt"
2018,"Urban","URB31","Conveyance Deep Percolation to Salt Sink",3.2
2018,"Agriculture","DEPAGC","Conveyance Depletion",951.5
2018,"Managed Wetlands","DEPMWC","Conveyance Depletion",19.7
2018,"Urban","DEPURBC","Conveyance Depletion",200.6
2018,"Agriculture","AG17","Conveyance Evaporation and ETAW",925.9
2018,"Managed Wetlands","MW15","Conveyance Evaporation and ETAW",11.6
2018,"Urban","URB25","Conveyance Evaporation and ETAW",197.4
2018,"Agriculture","NW1AGC","Conveyance Net Water Use (Applied Water - Reuse)",1373.6
2018,"Managed Wetlands","NW1MWC","Conveyance Net Water Use (Applied Water - Reuse)",65.9
2018,"Urban","NW1URBC","Conveyance Net Water Use (Applied Water - Reuse)",204.7
2018,"Agriculture","NW2AGC","Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)",1373.6
2018,"Managed Wetlands","NW2MWC","Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)",65.9
2018,"Urban","NW2URBC","Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)",204.7
2018,"Agriculture","AG19B","Conveyance Return Flow for Delta Outflow",0
2018,"Managed Wetlands","MW17B","Conveyance Return Flow for Delta Outflow",0
2018,"Urban","URB27B","Conveyance Return Flow for Delta Outflow",0
2018,"Agriculture","AG20A","Conveyance Return Flow to Developed Supply (Other DAUCO within PA)",118.6
2018,"Managed Wetlands","MW18A","Conveyance Return Flow to Developed Supply (Other DAUCO within PA)",23.6
2018,"Urban","URB28A","Conveyance Return Flow to Developed Supply (Other DAUCO within PA)",0
2018,"Agriculture","AG20B","Conveyance Return Flow to Developed Supply (Other PA)",303.5
2018,"Managed Wetlands","MW18B","Conveyance Return Flow to Developed Supply (Other PA)",22.6
2018,"Urban","URB28B","Conveyance Return Flow to Developed Supply (Other PA)",2.2
2018,"Agriculture","AG20C","Conveyance Return Flow to Developed Supply (Other Region)",0
2018,"Managed Wetlands","MW18C","Conveyance Return Flow to Developed Supply (Other Region)",0
2018,"Urban","URB28C","Conveyance Return Flow to Developed Supply (Other Region)",1.9
2018,"Agriculture","AG18C","Conveyance Return Flow to Mexico",0
2018,"Managed Wetlands","MW16C","Conveyance Return Flow to Mexico",0
2018,"Urban","URB26C","Conveyance Return Flow to Mexico",0
2018,"Agriculture","AG18B","Conveyance Return Flow to Nevada",0
2018,"Managed Wetlands","MW16B","Conveyance Return Flow to Nevada",0
2018,"Urban","URB26B","Conveyance Return Flow to Nevada",0
2018,"Agriculture","AG18A","Conveyance Return Flow to Oregon",16.5
2018,"Managed Wetlands","MW16A","Conveyance Return Flow to Oregon",8.1
2018,"Urban","URB26A","Conveyance Return Flow to Oregon",0
2018,"Agriculture","AG19A","Conveyance Return Flows to Salt Sink",2.1
2018,"Managed Wetlands","MW17A","Conveyance Return Flows to Salt Sink",0
2018,"Urban","URB27A","Conveyance Return Flows to Salt Sink",0
2018,"Agriculture","AG21","Conveyance Seepage",584.6
2018,"Managed Wetlands","MW19","Conveyance Seepage",29.8
2018,"Urban","URB29","Conveyance Seepage",6.1
2018,"Agriculture","AG5","Deep Percolation of Applied Water",1484.7
2018,"Managed Wetlands","MW3","Deep Percolation of Applied Water",38
2018,"Urban","URB12","Deep Percolation of Applied Water",1467
2018,"Agriculture","AG6","Deep Percolation of Applied Water to Salt Sink",647.2
2018,"Managed Wetlands","MW4","Deep Percolation of Applied Water to Salt Sink",0
2018,"Urban","URB13","Deep Percolation of Applied Water to Salt Sink",32.5
2018,"Agriculture","AG7","Deep Percolation of Groundwater Recharge",665.3
2018,"Managed Wetlands","MW5","Deep Percolation of Groundwater Recharge",0
2018,"Urban","URB14","Deep Percolation of Groundwater Recharge",603
2018,"Agriculture","AG9F","Deep Percolation to Mexico",0
2018,"Managed Wetlands","MW7F","Deep Percolation to Mexico",0
2018,"Urban","URB17F","Deep Percolation to Mexico",0
2018,"Agriculture","AG9E","Deep Percolation to Nevada",0
2018,"Managed Wetlands","MW7E","Deep Percolation to Nevada",0
2018,"Urban","URB17E","Deep Percolation to Nevada",0.1
2018,"Agriculture","AG9D","Deep Percolation to Oregon",0
2018,"Managed Wetlands","MW7D","Deep Percolation to Oregon",0
2018,"Urban","URB17D","Deep Percolation to Oregon",0
2018,"Agriculture","DEPAG","Depletion",26260.1
2018,"Instream Flow Requirements","DEPIFR","Depletion",2158.4
2018,"Managed Wetlands","DEPMW","Depletion",748.7
2018,"Required Delta Outflow","DEPRDO","Depletion",5344.7
2018,"Urban","DEPURB","Depletion",4635.9
2018,"Wild and Scenic River","DEPWSR","Depletion",12215.3
2018,"Agriculture","AG4","Evaporation and Evapotranspiration of Groundwater Recharge",5.3
2018,"Urban","URB11","Evaporation and Evapotranspiration of Groundwater Recharge",45.9
2018,"Urban","URB16","Evaporation and Evapotranspiration of Wastewater",47.1
2018,"Agriculture","AG3","Evapotranspiration of Applied Water",24525.8
2018,"Managed Wetlands","MW2","Evapotranspiration of Applied Water",655.7
2018,"Urban","URB10","Evapotranspiration of Applied Water",2123.8
2018,"Agriculture","NW1AG","Net Water Use (Applied Water - Reuse)",28242.2
2018,"Instream Flow Requirements","NW1IFR","Net Water Use (Applied Water - Reuse)",4942.2
2018,"Managed Wetlands","NW1MW","Net Water Use (Applied Water - Reuse)",1317.1
2018,"Required Delta Outflow","NW1RDO","Net Water Use (Applied Water - Reuse)",5344.7
2018,"Urban","NW1URB","Net Water Use (Applied Water - Reuse)",5276.8
2018,"Wild and Scenic River","NW1WSR","Net Water Use (Applied Water - Reuse)",13103.3
2018,"Agriculture","NW2AG","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",28242.2
2018,"Instream Flow Requirements","NW2IFR","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",4942.2
2018,"Managed Wetlands","NW2MW","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",1317
2018,"Required Delta Outflow","NW2RDO","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",5344.7
2018,"Urban","NW2URB","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",5276.9
2018,"Wild and Scenic River","NW2WSR","Net Water Use (ETAW + Flow/Salt Sink + Outflow)",13103.3
2018,"Agriculture","AG10B","Return Flow for Delta Outflow",0
2018,"Instream Flow Requirements","IFR3C","Return Flow for Delta Outflow",657.2
2018,"Managed Wetlands","MW8B","Return Flow for Delta Outflow",0
2018,"Required Delta Outflow","RDO2","Return Flow for Delta Outflow",5344.7
2018,"Urban","URB18B","Return Flow for Delta Outflow",0
2018,"Wild and Scenic River","WSR3C","Return Flow for Delta Outflow",0
2018,"Agriculture","AG11D","Return Flow to Carryover Storage for Next Water Year within DAU",65.2
2018,"Managed Wetlands","MW9D","Return Flow to Carryover Storage for Next Water Year within DAU",1.1
2018,"Urban","URB19D","Return Flow to Carryover Storage for Next Water Year within DAU",0
2018,"Agriculture","AG11A","Return Flow to Developed Supply (Other DAUCO within PA)",360.2
2018,"Instream Flow Requirements","IFR4A","Return Flow to Developed Supply (Other DAUCO within PA)",0
2018,"Managed Wetlands","MW9A","Return Flow to Developed Supply (Other DAUCO within PA)",80.1
2018,"Urban","URB19A","Return Flow to Developed Supply (Other DAUCO within PA)",263.8
2018,"Wild and Scenic River","WSR4A","Return Flow to Developed Supply (Other DAUCO within PA)",24.1
2018,"Agriculture","AG11B","Return Flow to Developed Supply (Other PA)",1294.2
2018,"Instream Flow Requirements","IFR4B","Return Flow to Developed Supply (Other PA)",2721.6
2018,"Managed Wetlands","MW9B","Return Flow to Developed Supply (Other PA)",461.9
2018,"Urban","URB19B","Return Flow to Developed Supply (Other PA)",327.4
2018,"Wild and Scenic River","WSR4B","Return Flow to Developed Supply (Other PA)",571.5
2018,"Agriculture","AG11C","Return Flow to Developed Supply (Other Region)",262.5
2018,"Instream Flow Requirements","IFR4C","Return Flow to Developed Supply (Other Region)",62.2
2018,"Managed Wetlands","MW9C","Return Flow to Developed Supply (Other Region)",25.2
2018,"Urban","URB19C","Return Flow to Developed Supply (Other Region)",49.8
2018,"Wild and Scenic River","WSR4C","Return Flow to Developed Supply (Other Region)",292.4
2018,"Agriculture","AG9C","Return Flow to Mexico",0
2018,"Managed Wetlands","MW7C","Return Flow to Mexico",0
2018,"Urban","URB17C","Return Flow to Mexico",0
2018,"Agriculture","AG9B","Return Flow to Nevada",0.8
2018,"Managed Wetlands","MW7B","Return Flow to Nevada",0
2018,"Urban","URB17B","Return Flow to Nevada",0.3
2018,"Agriculture","AG9A","Return Flow to Oregon",1.4
2018,"Managed Wetlands","MW7A","Return Flow to Oregon",38.8
2018,"Urban","URB17A","Return Flow to Oregon",0
2018,"Instream Flow Requirements","IFR3B","Return Flow to Oregon - Mexico - Nevada",84.7
2018,"Wild and Scenic River","WSR3B","Return Flow to Oregon - Mexico - Nevada",71.6
2018,"Agriculture","AG10A","Return Flow to Salt Sink",761.6
2018,"Instream Flow Requirements","IFR3A","Return Flow to Salt Sink",1416.5
2018,"Managed Wetlands","MW8A","Return Flow to Salt Sink",33.3
2018,"Urban","URB18A","Return Flow to Salt Sink",2364.1
2018,"Wild and Scenic River","WSR3A","Return Flow to Salt Sink",12143.7
2018,"Agriculture","AG12","Return Flows Evaporation and Evapotranspiration",318
2018,"Managed Wetlands","MW10","Return Flows Evaporation and Evapotranspiration",20.9
2018,"Urban","URB20","Return Flows Evaporation and Evapotranspiration",22.1
2018,"Agriculture","AG8","Reuse of Return Flows within DAUCO",631.2
2018,"Instream Flow Requirements","IFR2","Reuse of Return Flows within DAUCO",1507.8
2018,"Managed Wetlands","MW6","Reuse of Return Flows within DAUCO",94.6
2018,"Urban","URB15A","Reuse of Return Flows within DAUCO",229.7
2018,"Wild and Scenic River","WSR2","Reuse of Return Flows within DAUCO",5053.2
2018,"Urban","URB15C","Urban - Desalination",0
2018,"Urban","URB15B","Urban - Wastewater Recycling",301
2018,"Agriculture","SPL11A","Colorado River Deliveries - Agriculture",3257.9
2018,"Agriculture","SPL12A","State Water Project Deliveries - Agriculture",1110.5
2018,"Agriculture","SPL13A","Central Valley Project - Base Deliveries - Agriculture",1513.2
2018,"Agriculture","SPL14A","Central Valley Project - Project Deliveries - Agriculture",3502.5
2018,"Agriculture","SPL15A","Other Federal Deliveries - Agriculture",421.7
2018,"Agriculture","SPL16A","Ocean Desalination - Agriculture",0
2018,"Agriculture","SPL17A","Water from Refineries - Agriculture",31
2018,"Agriculture","SPL18A","Water Transfers - Regional - Agriculture",7.7
2018,"Agriculture","SPL19A","Inter-basin Water Transfers - Agriculture",0
2018,"Agriculture","SPL1A","Local Supplies - Agriculture",7711.6
2018,"Agriculture","SPL2A1","Return Flow from Other DAUCO within PA - Agriculture",419.6
2018,"Agriculture","SPL2B1","Return Flow from Other PA - Agriculture",1233.1
2018,"Agriculture","SPL2C1","Return Flow from Other Region - Agriculture",6.8
2018,"Agriculture","SPL2D1","Return Flow to Carryover Storage within DAU from Previous WY - Agriculture",24
2018,"Agriculture","SPL3A","Local Imports - Agriculture",38.8
2018,"Agriculture","SPL4A","Groundwater Extraction - Unadjudicated - Agriculture",12676.3
2018,"Agriculture","SPL5A","Groundwater Extraction - Adjudicated - Agriculture",302.2
2018,"Agriculture","SPL6A","Groundwater Extraction - Banked - Agriculture",88.7
2018,"Instream Flow Requirements","SPL10B","Desalination - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL11D","Colorado River Deliveries - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL12D","State Water Project Deliveries - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL13D","Central Valley Project - Base Deliveries - Instream Flow Requirements",2055.8
2018,"Instream Flow Requirements","SPL14D","Central Valley Project - Project Deliveries - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL15D","Other Federal Deliveries - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL16D","Ocean Desalination - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL17D","Water from Refineries - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL18D","Water Transfers - Regional - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL19D","Inter-basin Water Transfers - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL1D","Local Supplies - Instream Flow Requirements",2229.2
2018,"Instream Flow Requirements","SPL2A4","Return Flow from Other DAUCO within PA - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL2B4","Return Flow from Other PA - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL2C4","Return Flow from Other Region - Instream Flow Requirements",657.2
2018,"Instream Flow Requirements","SPL3D","Local Imports - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL4D","Groundwater Extraction - Unadjudicated - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL5D","Groundwater Extraction - Adjudicated - Instream Flow Requirements",0
2018,"Instream Flow Requirements","SPL6D","Groundwater Extraction - Banked - Instream Flow Requirements",0
2018,"Managed Wetlands","SPL11B","Colorado River Deliveries - Managed Wetlands",61
2018,"Managed Wetlands","SPL12B","State Water Project Deliveries - Managed Wetlands",17.3
2018,"Managed Wetlands","SPL13B","Central Valley Project - Base Deliveries - Managed Wetlands",44.6
2018,"Managed Wetlands","SPL14B","Central Valley Project - Project Deliveries - Managed Wetlands",456.3
2018,"Managed Wetlands","SPL15B","Other Federal Deliveries - Managed Wetlands",106.6
2018,"Managed Wetlands","SPL16B","Ocean Desalination - Managed Wetlands",0
2018,"Managed Wetlands","SPL17B","Water from Refineries - Managed Wetlands",0
2018,"Managed Wetlands","SPL18B","Water Transfers - Regional - Managed Wetlands",0
2018,"Managed Wetlands","SPL19B","Inter-basin Water Transfers - Managed Wetlands",0
2018,"Managed Wetlands","SPL1B","Local Supplies - Managed Wetlands",258.5
2018,"Managed Wetlands","SPL2A2","Return Flow from Other DAUCO within PA - Managed Wetlands",138.2
2018,"Managed Wetlands","SPL2B2","Return Flow from Other PA - Managed Wetlands",0
2018,"Managed Wetlands","SPL2C2","Return Flow from Other Region - Managed Wetlands",0
2018,"Managed Wetlands","SPL2D2","Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands",64.2
2018,"Managed Wetlands","SPL3B","Local Imports - Managed Wetlands",12.8
2018,"Managed Wetlands","SPL4B","Groundwater Extraction - Unadjudicated - Managed Wetlands",275.8
2018,"Managed Wetlands","SPL5B","Groundwater Extraction - Adjudicated - Managed Wetlands",0
2018,"Managed Wetlands","SPL6B","Groundwater Extraction - Banked - Managed Wetlands",0
2018,"Required Delta Outflow","SPL10D","Desalination - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL11F","Colorado River Deliveries - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL12F","State Water Project Deliveries - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL13F","Central Valley Project - Base Deliveries - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL14F","Central Valley Project - Project Deliveries - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL15F","Other Federal Deliveries - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL16F","Ocean Desalination - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL17F","Water from Refineries - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL18F","Water Transfers - Regional - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL19F","Inter-basin Water Transfers - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL1F","Local Supplies - Required Delta Outflow",813.8
2018,"Required Delta Outflow","SPL2A6","Return Flow from Other DAUCO within PA - Required Delta Outflow",35.2
2018,"Required Delta Outflow","SPL2B6","Return Flow from Other PA - Required Delta Outflow",4467.4
2018,"Required Delta Outflow","SPL2C6","Return Flow from Other Region - Required Delta Outflow",28.3
2018,"Required Delta Outflow","SPL3F","Local Imports - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL4F","Groundwater Extraction - Unadjudicated - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL5F","Groundwater Extraction - Adjudicated - Required Delta Outflow",0
2018,"Required Delta Outflow","SPL6F","Groundwater Extraction - Banked - Required Delta Outflow",0
2018,"Urban","SPL10A","Desalination - Urban",0
2018,"Urban","SPL11C","Colorado River Deliveries - Urban",1034.9
2018,"Urban","SPL12C","State Water Project Deliveries - Urban",1407.6
2018,"Urban","SPL13C","Central Valley Project - Base Deliveries - Urban",196.5
2018,"Urban","SPL14C","Central Valley Project - Project Deliveries - Urban",356.9
2018,"Urban","SPL15C","Other Federal Deliveries - Urban",45.7
2018,"Urban","SPL16C","Ocean Desalination - Urban",24.3
2018,"Urban","SPL17C","Water from Refineries - Urban",0
2018,"Urban","SPL18C","Water Transfers - Regional - Urban",0
2018,"Urban","SPL19C","Inter-basin Water Transfers - Urban",0
2018,"Urban","SPL1C","Local Supplies - Urban",989.2
2018,"Urban","SPL2A3","Return Flow from Other DAUCO within PA - Urban",253.3
2018,"Urban","SPL2B3","Return Flow from Other PA - Urban",4.4
2018,"Urban","SPL2C3","Return Flow from Other Region - Urban",1.7
2018,"Urban","SPL2D3","Return Flow to Carryover Storage within DAU from Previous WY - Urban",0
2018,"Urban","SPL3C","Local Imports - Urban",684.5
2018,"Urban","SPL4C","Groundwater Extraction - Unadjudicated - Urban",1738.7
2018,"Urban","SPL5C","Groundwater Extraction - Adjudicated - Urban",1082.3
2018,"Urban","SPL6C","Groundwater Extraction - Banked - Urban",0
2018,"Water Supplies","SPL23","Total Developed Supply (TDS)",57721.8
2018,"Water Supplies","SPL24","Total Return Flow and Reuse (TRFR)",15707.3
2018,"Water Supplies","SPL25","Total Supply and Retuse (TSR)",73429.1
2018,"Water Supplies","SPL26","Total Reuse of Deep Percolation (TRDP)",5120.6
2018,"Water Supplies","SPL27","Total Net Supply (TNS)",52601.2
2018,"Water Supplies","SPL28","Total Reuse (TR)",20827.9
2018,"Wild and Scenic Rivers","SPL10C","Desalination - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL11E","Colorado River Deliveries - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL12E","State Water Project Deliveries - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL13E","Central Valley Project - Base Deliveries - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL14E","Central Valley Project - Project Deliveries - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL15E","Other Federal Deliveries - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL16E","Ocean Desalination - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL17E","Water from Refineries - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL18E","Water Transfers - Regional - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL19E","Inter-basin Water Transfers - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL1E","Local Supplies - Wild and Scenic Flows",13079.2
2018,"Wild and Scenic Rivers","SPL2A5","Return Flow from Other DAUCO within PA - Wild and Scenic Flows",24.1
2018,"Wild and Scenic Rivers","SPL2B5","Return Flow from Other PA - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL2C5","Return Flow from Other Region - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL3E","Local Imports - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL4E","Groundwater Extraction - Unadjudicated - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL5E","Groundwater Extraction - Adjudicated - Wild and Scenic Flows",0
2018,"Wild and Scenic Rivers","SPL6E","Groundwater Extraction - Banked - Wild and Scenic Flows",0
